
1630098219.596681,3462,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '3462'}
1630098255.738828,3462,{'stage': 'tutorial', 'action': 'Consented to study', 'worker-id': '3462'}
1630098261.795296,3462,{'stage': 'tutorial', 'action': 'DID NOT consent to study', 'worker-id': '3462'}
1630103179.509672,3462,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '3462', 'stage': 3}
1630103179.808394,3462,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '3462', 'stage': 3}
1630103180.115257,3462,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '3462', 'stage': 3}
1630103180.439223,3462,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '3462', 'stage': 3}
1630103180.685532,3462,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '3462', 'stage': 3}
1630103180.887546,3462,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '3462', 'stage': 3}
1630103181.048872,3462,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '3462', 'stage': 3}
1630103181.366806,3462,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '3462', 'stage': 3}
1630103181.60267,3462,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '3462', 'stage': 3}
1630103181.608532,3462,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '3462', 'stage': 3}
1630103182.052658,3462,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '3462', 'stage': 3}
1630103182.425912,3462,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '3462', 'stage': 3}
1630103182.789273,3462,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '3462', 'stage': 3}
1630103183.210465,3462,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '3462', 'stage': 3}
1630103183.28747,3462,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '3462', 'stage': 3}
1630103183.451654,3462,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '3462', 'stage': 3}
1630103184.038956,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:631.4896143538331,763.8810347752114,509.8811417517281,411.197671128448,0,0,0,0', 'worker-id': '3462'}
1630103186.665548,3462,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103188.438449,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.17,0.45]', 'worker-id': '3462', 'stage': 3}
1630103188.723938,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630103190.892528,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:631.4896143538367,763.9792142176199,509.8811417517317,411.29391631485066,0,0,0,0', 'worker-id': '3462'}
1630103193.16498,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.12857142857142856,0.5842857142857143]', 'worker-id': '3462', 'stage': 3}
1630103193.173521,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630103193.842121,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630103193.850062,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.13142857142857142,0.5814285714285714]', 'worker-id': '3462', 'stage': 3}
1630103194.792853,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.12571428571428572,0.5857142857142857]', 'worker-id': '3462', 'stage': 3}
1630103194.894107,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.12571428571428572,0.5857142857142857]', 'worker-id': '3462', 'stage': 3}
1630103194.892346,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630103195.179367,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630103195.376213,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.12571428571428572,0.5857142857142857]', 'worker-id': '3462', 'stage': 3}
1630103195.640635,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:631.4896143538389,764.0602253287205,509.8811417517339,411.3776770682417,0,0,0,0', 'worker-id': '3462'}
1630103195.684187,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.12571428571428572,0.5857142857142857]', 'worker-id': '3462', 'stage': 3}
1630103195.780213,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630103195.967257,3462,{'stage': 3, 'action': 'robot UGV4 is idle', 'worker-id': '3462'}
1630103196.672689,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.12571428571428572,0.5857142857142857]', 'worker-id': '3462', 'stage': 3}
1630103197.179297,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630103198.189519,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.12571428571428572,0.6]', 'worker-id': '3462', 'stage': 3}
1630103199.057721,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630103199.355262,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.12571428571428572,0.6]', 'worker-id': '3462', 'stage': 3}
1630103199.440031,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630103199.468505,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.12571428571428572,0.6]', 'worker-id': '3462', 'stage': 3}
1630103199.750328,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.12571428571428572,0.6]', 'worker-id': '3462', 'stage': 3}
1630103199.751158,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630103199.876421,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630103200.591247,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:631.4896143538411,764.1510631115343,509.88114175173615,411.5885327034397,0,0,0,0', 'worker-id': '3462'}
1630103201.035468,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.1757142857142857,0.4757142857142857]', 'worker-id': '3462', 'stage': 3}
1630103201.128997,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630103204.804845,3462,{'stage': 3, 'action': 'robot UGV4 is no longer idle', 'worker-id': '3462'}
1630103204.808043,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:631.4896143538433,764.2134695719287,509.8811417517383,411.66706375066696,0,0,0,0', 'worker-id': '3462'}
1630103205.166434,3462,{'stage': 3, 'action': 'robot UGV2 is no longer idle', 'worker-id': '3462'}
1630103205.167493,3462,{'stage': 3, 'action': 'robot UGV4 is idle', 'worker-id': '3462'}
1630103208.255662,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:631.4896143538463,764.8775963215159,509.88114175174127,411.779759327934,0,0,0,0', 'worker-id': '3462'}
1630103211.377764,3462,{'stage': 3, 'action': 'robot UGV4 is no longer idle', 'worker-id': '3462'}
1630103212.717844,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:631.4896143538487,764.95179972368,509.88114175174366,411.8822813909663,0,0,0,0', 'worker-id': '3462'}
1630103214.485859,3462,{'stage': 3, 'action': 'robot UGV4 is idle', 'worker-id': '3462'}
1630103215.813844,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103216.297435,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103216.525932,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103216.682951,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:631.4896143538524,765.000451733964,509.8811417517474,412.0925894164406,0,0,0,0', 'worker-id': '3462'}
1630103216.683708,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103216.77658,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103216.902521,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103217.139138,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103217.283451,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103217.287495,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103217.373555,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103217.474885,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103217.630349,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103217.663878,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103217.730479,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103217.96437,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103218.105392,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103218.23263,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103218.262277,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103218.348571,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103218.411891,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103218.543592,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103218.656771,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103218.767942,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103218.885462,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103219.029255,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103219.490329,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103219.977404,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103219.982558,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103220.314797,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103220.430607,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:631.4896143538559,765.1017351076739,509.88114175175093,412.18375394993956,0,0,0,0', 'worker-id': '3462'}
1630103220.509643,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103220.609602,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103220.674297,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103220.675478,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103220.804721,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103220.912526,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103221.068236,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103221.084305,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103221.269149,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103221.409029,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103221.414756,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103221.602792,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103221.689363,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103221.792414,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103221.956111,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103222.081393,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103222.217507,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103222.22181,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103222.474129,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103222.656762,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103222.891384,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103222.967277,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103223.154937,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103223.289068,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103223.396734,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103224.103809,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103224.108662,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:631.4896143538592,765.1653580071547,509.8811417517542,412.2621040984942,0,0,0,0', 'worker-id': '3462'}
1630103224.166162,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103224.573452,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103224.920133,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103225.12563,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103225.392155,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103225.912412,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103225.920208,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103226.388288,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103226.61696,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103227.52463,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103227.724454,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103227.85257,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103227.942604,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103228.125768,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103228.560763,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103228.837233,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103228.906183,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103229.097722,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103229.27865,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103229.404507,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103229.495069,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:631.4896143538631,765.2257934743536,509.8811417517581,412.32556295210475,0,0,0,0', 'worker-id': '3462'}
1630103229.743185,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103229.907108,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103230.082941,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103230.141423,3462,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '3462', 'stage': 3}
1630103233.192246,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.11857142857142858,0.5914285714285714]', 'worker-id': '3462', 'stage': 3}
1630103234.868596,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:631.4896143538671,765.2924074076394,509.8811417517621,412.37789913900485,0,0,0,0', 'worker-id': '3462'}
1630103236.706743,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.06285714285714286,0.2642857142857143]', 'worker-id': '3462', 'stage': 3}
1630103238.177436,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.2,0.3028571428571429]', 'worker-id': '3462', 'stage': 3}
1630103239.028352,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:631.489614353869,765.3519170081819,509.881141751764,412.4213084949563,0,0,0,0', 'worker-id': '3462'}
1630103242.139441,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:631.4896143538725,765.44340009659,509.88114175176753,412.4738413782202,0,0,0,0', 'worker-id': '3462'}
1630103244.354376,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630103245.52099,3462,{'stage': 3, 'action': 'robot UGV2 is no longer idle', 'worker-id': '3462'}
1630103245.752428,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630103247.414124,3462,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:631.4896143538751,765.5283780112017,509.88114175177014,412.5031982635214,0,0,0,0', 'worker-id': '3462'}
1630103249.484209,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.12428571428571429,0.5914285714285714]', 'worker-id': '3462', 'stage': 3}
1630103249.582932,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630103249.70571,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.12428571428571429,0.5914285714285714]', 'worker-id': '3462', 'stage': 3}
1630103249.708707,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630103249.987666,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630103249.986852,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.12428571428571429,0.5914285714285714]', 'worker-id': '3462', 'stage': 3}
1630103250.395411,3462,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.12428571428571429,0.5914285714285714]', 'worker-id': '3462', 'stage': 3}
1630103250.668207,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
1630103250.884501,3462,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '3462'}
